Date,AGG,BGRN,BNDW,DSI,EAGG,EEM,EFA,EMSG,ESGD,ESGE,ESGU,ESGV,IVV,JUST,NULC,SPY,SUSA,SUSL,VEA,VSGX,VTI,VWO
2023-04-01,89.27715301513672,41.851654052734375,61.20166778564453,75.8262939453125,42.90623092651367,36.3385124206543,66.84136199951172,22.713788986206055,66.81915283203125,28.807205200195312,88.27224731445312,70.07166290283203,401.0012512207031,57.366973876953125,29.756372451782227,400.2518615722656,85.30252075195312,69.63362121582031,42.05290222167969,48.31781005859375,198.1411895751953,36.594024658203125
2023-05-01,88.25890350341797,41.38617706298828,60.907474517822266,76.70697784423828,42.41838836669922,35.46556854248047,64.16297912597656,22.18463134765625,64.26554870605469,28.297914505004883,88.66765594482422,71.29981231689453,402.70068359375,57.64949417114258,29.64141082763672,402.099609375,85.03203582763672,70.27561950683594,40.48362731933594,46.89323425292969,198.9863739013672,35.51185607910156
2023-06-01,87.92279052734375,41.35786819458008,60.803565979003906,81.45882415771484,42.201290130615234,36.73783493041992,65.82447814941406,22.875635147094727,66.0403823852539,29.288711547851562,93.99118041992188,75.76753234863281,427.9324035644531,60.9105224609375,31.586153030395508,426.57098388671875,90.45099639892578,74.74054718017578,41.889625549316406,48.19077682495117,211.5683135986328,36.994163513183594
2023-07-01,87.9105224609375,41.48041915893555,60.69626235961914,84.63490295410156,42.1905517578125,39.26253890991211,68.84325408935547,24.383068084716797,68.9836654663086,31.35481071472168,97.57842254638672,78.63604736328125,443.20550537109375,63.09230041503906,32.449222564697266,442.1704406738281,94.05130004882812,77.50850677490234,43.60409164428711,50.63070297241211,220.15602111816406,39.380767822265625
2023-08-01,87.34591674804688,41.19171142578125,60.591365814208984,83.51935577392578,41.93475341796875,36.66063690185547,66.13426208496094,22.865707397460938,66.28004455566406,29.135164260864258,95.98212432861328,77.06526947021484,435.9918212890625,62.198028564453125,32.29594802856445,434.98431396484375,92.49201202392578,77.20832824707031,41.88299560546875,48.353515625,215.90426635742188,37.05833435058594
2023-09-01,85.0863265991211,40.46332931518555,59.327239990234375,78.96993255615234,40.86122512817383,35.51879119873047,63.72114944458008,21.83368682861328,63.788658142089844,28.239849090576172,90.85456085205078,72.93470001220703,413.58978271484375,58.91517639160156,30.676923751831055,412.8946228027344,87.13619232177734,73.02496337890625,40.024574279785156,46.315067291259766,204.78799438476562,35.85139846801758
2023-10-01,83.74598693847656,39.95623779296875,58.81328201293945,77.05441284179688,40.228187561035156,34.348873138427734,61.872005462646484,21.178997039794922,61.75864791870117,27.39116096496582,89.05059814453125,71.26982116699219,406.3010559082031,58.116641998291016,30.152637481689453,405.3561096191406,84.42236328125,71.45330047607422,38.93366241455078,44.95660400390625,200.10032653808594,34.97315216064453
2023-11-01,87.56883239746094,41.53205871582031,61.11768341064453,84.82510375976562,42.01858901977539,37.0256462097168,66.95713806152344,22.665945053100586,67.05514526367188,29.414955139160156,97.62921905517578,78.63418579101562,443.5312805175781,63.45390701293945,33.01618576049805,442.3828430175781,93.24492645263672,78.87935638427734,42.36247634887695,48.88593292236328,218.94044494628906,37.452789306640625
2023-12-01,90.56063079833984,42.74503707885742,62.31774139404297,88.66175842285156,43.446441650390625,37.63400650024414,69.6661148071289,22.870967864990234,69.70339965820312,29.899919509887695,101.93309783935547,82.749267578125,462.1174011230469,66.0060043334961,33.929771423339844,460.7120666503906,97.76807403564453,82.04930114746094,44.1506233215332,50.988948822021484,229.54592895507812,37.88603210449219
2024-01-01,90.94247436523438,42.9241828918457,63.08254623413086,90.60955047607422,43.60979461669922,36.610111236572266,70.2217025756836,22.325395584106445,70.29252624511719,28.950180053710938,103.60600280761719,84.19249725341797,471.33612060546875,67.63031005859375,34.88439178466797,469.947265625,98.86431884765625,83.94429779052734,44.24434280395508,50.72815704345703,233.10617065429688,37.326358795166016
2024-02-01,89.33653259277344,42.496028900146484,62.368194580078125,95.28025817871094,42.87717056274414,38.13593673706055,72.31871032714844,23.118316650390625,72.17945098876953,30.015363693237305,108.91788482666016,88.73368835449219,495.8646545410156,70.87616729736328,36.615150451660156,494.4722595214844,103.46244049072266,88.743896484375,45.45830535888672,52.209476470947266,245.45779418945312,38.625816345214844
